date,series_id,source,value,frequency,unit
2009-03-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-03-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-04-30,datos_emae_index,datos.gob.ar,121.72987321786196,M,Index base 2004
2009-04-30,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-04-30,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-05-31,datos_emae_index,datos.gob.ar,121.03601928462206,M,Index base 2004
2009-05-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-05-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-06-30,datos_emae_index,datos.gob.ar,122.46470517430234,M,Index base 2004
2009-06-30,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-06-30,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-07-31,datos_emae_index,datos.gob.ar,124.66317084535436,M,Index base 2004
2009-07-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-07-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-08-31,datos_emae_index,datos.gob.ar,126.71706910134093,M,Index base 2004
2009-08-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-08-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-09-30,datos_emae_index,datos.gob.ar,128.15321868659757,M,Index base 2004
2009-09-30,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-09-30,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-10-31,datos_emae_index,datos.gob.ar,129.248536256518,M,Index base 2004
2009-10-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-10-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-11-30,datos_emae_index,datos.gob.ar,129.8219416630679,M,Index base 2004
2009-11-30,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-11-30,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2009-12-31,datos_emae_index,datos.gob.ar,128.15913738102014,M,Index base 2004
2009-12-31,wb_arg_gdp_growth,World Bank,-5.91852507634947,M,Annual percent
2009-12-31,wb_us_gdp_growth,World Bank,-2.57650022958367,M,Annual percent
2010-01-31,datos_emae_index,datos.gob.ar,131.84855172374094,M,Index base 2004
2010-01-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-01-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-02-28,datos_emae_index,datos.gob.ar,133.26128668159225,M,Index base 2004
2010-02-28,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-02-28,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-03-31,datos_emae_index,datos.gob.ar,134.11227687996978,M,Index base 2004
2010-03-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-03-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-04-30,datos_emae_index,datos.gob.ar,137.02303028670124,M,Index base 2004
2010-04-30,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-04-30,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-05-31,datos_emae_index,datos.gob.ar,139.3043952627298,M,Index base 2004
2010-05-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-05-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-06-30,datos_emae_index,datos.gob.ar,140.63541239190846,M,Index base 2004
2010-06-30,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-06-30,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-07-31,datos_emae_index,datos.gob.ar,139.39697154633504,M,Index base 2004
2010-07-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-07-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-08-31,datos_emae_index,datos.gob.ar,139.92981851441854,M,Index base 2004
2010-08-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-08-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-09-30,datos_emae_index,datos.gob.ar,139.27528000394656,M,Index base 2004
2010-09-30,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-09-30,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-10-31,datos_emae_index,datos.gob.ar,140.04884620886105,M,Index base 2004
2010-10-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-10-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-11-30,datos_emae_index,datos.gob.ar,142.10398332143103,M,Index base 2004
2010-11-30,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-11-30,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2010-12-31,datos_emae_index,datos.gob.ar,141.69385578252394,M,Index base 2004
2010-12-31,wb_arg_gdp_growth,World Bank,10.1253981561002,M,Annual percent
2010-12-31,wb_us_gdp_growth,World Bank,2.69519257744442,M,Annual percent
2011-01-31,datos_emae_index,datos.gob.ar,145.6227039146217,M,Index base 2004
2011-01-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-01-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-02-28,datos_emae_index,datos.gob.ar,143.64033391290974,M,Index base 2004
2011-02-28,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-02-28,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-03-31,datos_emae_index,datos.gob.ar,144.6865068803262,M,Index base 2004
2011-03-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-03-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-04-30,datos_emae_index,datos.gob.ar,144.9881001663829,M,Index base 2004
2011-04-30,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-04-30,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-05-31,datos_emae_index,datos.gob.ar,147.34087208265203,M,Index base 2004
2011-05-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-05-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-06-30,datos_emae_index,datos.gob.ar,146.9835855237356,M,Index base 2004
2011-06-30,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-06-30,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-07-31,datos_emae_index,datos.gob.ar,147.30611386169002,M,Index base 2004
