date,bcra_badlar,bcra_official_fx,bcra_policy_rate,bcra_reserves,datos_cpi_index,datos_emae_index,datos_inflation_mom,wb_arg_gdp_growth,wb_us_gdp_growth,bcra_official_fx_mom,bcra_reserves_mom,datos_emae_mom,bcra_badlar_lag1,bcra_official_fx_lag1,bcra_policy_rate_lag1,bcra_reserves_lag1,datos_cpi_index_lag1,datos_emae_index_lag1,datos_inflation_mom_lag1,wb_arg_gdp_growth_lag1,wb_us_gdp_growth_lag1,bcra_official_fx_mom_lag1,bcra_reserves_mom_lag1,datos_emae_mom_lag1
2005-12-31,,,,,,113.01439895781483,,,,,,1.6567349390557373,,,,,,111.17256424335106,,,,,,1.1093038237373287
2006-01-31,,,,,,113.83047201472424,,,,,,0.72209653321611,,,,,,113.01439895781483,,,,,,1.6567349390557373
2006-02-28,,,,,,114.77343583325975,,,,,,0.8283931374839071,,,,,,113.83047201472424,,,,,,0.72209653321611
2006-03-31,,,,,,114.28464796423788,,,,,,-0.4258719497880814,,,,,,114.77343583325975,,,,,,0.8283931374839071
2006-04-30,,,,,,115.89823601224413,,,,,,1.4119027154996244,,,,,,114.28464796423788,,,,,,-0.4258719497880814
2006-05-31,,,,,,115.08064678747418,,,,,,-0.7054371601338039,,,,,,115.89823601224413,,,,,,1.4119027154996244
2006-06-30,,,,,,116.2178347627682,,,,,,0.9881661313514645,,,,,,115.08064678747418,,,,,,-0.7054371601338039
2006-07-31,,,,,,118.15953624694178,,,,,,1.6707431248715876,,,,,,116.2178347627682,,,,,,0.9881661313514645
2006-08-31,,,,,,118.75750977864904,,,,,,0.5060730184803353,,,,,,118.15953624694178,,,,,,1.6707431248715876
2006-09-30,,,,,,119.79145962441942,,,,,,0.8706395475094997,,,,,,118.75750977864904,,,,,,0.5060730184803353
2006-10-31,,,,,,120.49765880521764,,,,,,0.5895238133105218,,,,,,119.79145962441942,,,,,,0.8706395475094997
2006-11-30,,,,,,120.67613297235108,,,,,,0.14811421973097705,,,,,,120.49765880521764,,,,,,0.5895238133105218
2006-12-31,,,,,,123.36584454264558,,,,,,2.2288678830227004,,,,,,120.67613297235108,,,,,,0.14811421973097705
2007-01-31,,,,,,122.08768006919452,,,,,,-1.0360764587553417,,,,,,123.36584454264558,,,,,,2.2288678830227004
2007-02-28,,,,,,124.64161852219858,,,,,,2.09188875696269,,,,,,122.08768006919452,,,,,,-1.0360764587553417
2007-03-31,,,,,,126.42937878035283,,,,,,1.4343204776628093,,,,,,124.64161852219858,,,,,,2.09188875696269
2007-04-30,,,,,,125.42094052702728,,,,,,-0.7976296831114893,,,,,,126.42937878035283,,,,,,1.4343204776628093
2007-05-31,,,,,,127.21144926347844,,,,,,1.4275995132290609,,,,,,125.42094052702728,,,,,,-0.7976296831114893
2007-06-30,,,,,,128.49320640661637,,,,,,1.0075800178041883,,,,,,127.21144926347844,,,,,,1.4275995132290609
2007-07-31,,,,,,127.72106958159128,,,,,,-0.6009164582457815,,,,,,128.49320640661637,,,,,,1.0075800178041883
2007-08-31,,,,,,128.73764780072287,,,,,,0.7959361931918263,,,,,,127.72106958159128,,,,,,-0.6009164582457815
2007-09-30,,,,,,129.64705402346536,,,,,,0.7064027021452146,,,,,,128.73764780072287,,,,,,0.7959361931918263
2007-10-31,,,,,,131.21908766333038,,,,,,1.212548678183234,,,,,,129.64705402346536,,,,,,0.7064027021452146
2007-11-30,,,,,,132.61725143620532,,,,,,1.0655185901476516,,,,,,131.21908766333038,,,,,,1.212548678183234
2007-12-31,,,,,,134.23501806604904,,,,,,1.219876458246416,,,,,,132.61725143620532,,,,,,1.0655185901476516
2008-01-31,,,,,,135.21013632890475,,,,,,0.7264261419296147,,,,,,134.23501806604904,,,,,,1.219876458246416
2008-02-29,,,,,,133.39166537503692,,,,,,-1.344922062236753,,,,,,135.21013632890475,,,,,,0.7264261419296147
2008-03-31,,,,,,133.40343711369093,,,,,,0.008824943163365795,,,,,,133.39166537503692,,,,,,-1.344922062236753
2008-04-30,,,,,,135.7651565225277,,,,,,1.7703587403254284,,,,,,133.40343711369093,,,,,,0.008824943163365795
2008-05-31,,,,,,134.8394679559188,,,,,,-0.6818307364859777,,,,,,135.7651565225277,,,,,,1.7703587403254284
2008-06-30,,,,,,133.38381046530296,,,,,,-1.079548527358265,,,,,,134.8394679559188,,,,,,-0.6818307364859777
2008-07-31,,,,,,135.27965500939973,,,,,,1.4213453173089086,,,,,,133.38381046530296,,,,,,-1.079548527358265
2008-08-31,,,,,,135.71840017260075,,,,,,0.32432457280477944,,,,,,135.27965500939973,,,,,,1.4213453173089086
2008-09-30,,,,,,135.876604239186,,,,,,0.11656788348821667,,,,,,135.71840017260075,,,,,,0.32432457280477944
2008-10-31,,,,,,132.4622660846839,,,,,,-2.512822699404371,,,,,,135.876604239186,,,,,,0.11656788348821667
2008-11-30,,,,,,130.38710845975018,,,,,,-1.5666028419044742,,,,,,132.4622660846839,,,,,,-2.512822699404371
2008-12-31,,,,,,125.16265968820062,,,,,,-4.006875245003472,,,,,,130.38710845975018,,,,,,-1.5666028419044742
2009-01-31,,,,,,124.28912049929926,,,,,,-0.6979231594131052,,,,,,125.16265968820062,,,,,,-4.006875245003472
2009-02-28,,,,,,126.2397509624636,,,,,,1.5694297741654317,,,,,,124.28912049929926,,,,,,-0.6979231594131052
2009-03-31,,,,,,123.44815826101558,,,,,,-2.2113420536436945,,,,,,126.2397509624636,,,,,,1.5694297741654317
2009-04-30,,,,,,121.78758096727256,,,,,,-1.3451616590601012,,,,,,123.44815826101558,,,,,,-2.2113420536436945
2009-05-31,,,,,,121.0973218031267,,,,,,-0.5667730310953023,,,,,,121.78758096727256,,,,,,-1.3451616590601012
2009-06-30,,,,,,122.53483925699888,,,,,,1.1870761735005342,,,,,,121.0973218031267,,,,,,-0.5667730310953023
2009-07-31,,,,,,124.72426966741251,,,,,,1.7867819664100892,,,,,,122.53483925699888,,,,,,1.1870761735005342
2009-08-31,,,,,,126.83624524733644,,,,,,1.693315651842009,,,,,,124.72426966741251,,,,,,1.7867819664100892
2009-09-30,,,,,,128.16509440488733,,,,,,1.047688817151271,,,,,,126.83624524733644,,,,,,1.693315651842009
2009-10-31,,,,,,129.187793735639,,,,,,0.7979546502114188,,,,,,128.16509440488733,,,,,,1.047688817151271
2009-11-30,,,,,,129.7390320932718,,,,,,0.4266953879255908,,,,,,129.187793735639,,,,,,0.7979546502114188
2009-12-31,,,,,,128.08265446456628,,,,,,-1.2766995421352512,,,,,,129.7390320932718,,,,,,0.4266953879255908
2010-01-31,,,,,,131.7253734043551,,10.1253981561002,2.69519258673525,,,2.8440376685014535,,,,,,128.08265446456628,,,,,,-1.2766995421352512
2010-02-28,,,,,,133.12382466029888,,10.1253981561002,2.69519258673525,,,1.0616415196265772,,,,,,131.7253734043551,,10.1253981561002,2.69519258673525,,,2.8440376685014535
2010-03-31,,,,,,133.9644611525703,,10.1253981561002,2.69519258673525,,,0.6314696068990822,,,,,,133.12382466029888,,10.1253981561002,2.69519258673525,,,1.0616415196265772
2010-04-30,,,,,,136.83501380713744,,10.1253981561002,2.69519258673525,,,2.1427717693709214,,,,,,133.9644611525703,,10.1253981561002,2.69519258673525,,,0.6314696068990822
2010-05-31,,,,,,139.211825637086,,10.1253981561002,2.69519258673525,,,1.7369909673108808,,,,,,136.83501380713744,,10.1253981561002,2.69519258673525,,,2.1427717693709214
2010-06-30,,,,,,140.57848199808126,,10.1253981561002,2.69519258673525,,,0.9817099623116832,,,,,,139.211825637086,,10.1253981561002,2.69519258673525,,,1.7369909673108808
2010-07-31,,,,,,139.399097164716,,10.1253981561002,2.69519258673525,,,-0.8389511798692961,,,,,,140.57848199808126,,10.1253981561002,2.69519258673525,,,0.9817099623116832
2010-08-31,,,,,,140.0089546047144,,10.1253981561002,2.69519258673525,,,0.43749023659584996,,,,,,139.399097164716,,10.1253981561002,2.69519258673525,,,-0.8389511798692961
2010-09-30,,,,,,139.37667450071822,,10.1253981561002,2.69519258673525,,,-0.45159976073051444,,,,,,140.0089546047144,,10.1253981561002,2.69519258673525,,,0.43749023659584996
2010-10-31,,,,,,140.19558964675673,,10.1253981561002,2.69519258673525,,,0.5875553775207099,,,,,,139.37667450071822,,10.1253981561002,2.69519258673525,,,-0.45159976073051444
2010-11-30,,,,,,142.25619348191918,,10.1253981561002,2.69519258673525,,,1.4698064613547723,,,,,,140.19558964675673,,10.1253981561002,2.69519258673525,,,0.5875553775207099
2010-12-31,,,,,,141.95821909221758,,10.1253981561002,2.69519258673525,,,-0.20946321028860737,,,,,,142.25619348191918,,10.1253981561002,2.69519258673525,,,1.4698064613547723
2011-01-31,,,,,,145.8817474016471,,6.00395169280579,1.56440685205419,,,2.763861320971306,,,,,,141.95821909221758,,10.1253981561002,2.69519258673525,,,-0.20946321028860737
2011-02-28,,,,,,143.8297261587717,,6.00395169280579,1.56440685205419,,,-1.406633303634408,,,,,,145.8817474016471,,6.00395169280579,1.56440685205419,,,2.763861320971306
2011-03-31,,,,,,144.85449828520652,,6.00395169280579,1.56440685205419,,,0.7124897987385248,,,,,,143.8297261587717,,6.00395169280579,1.56440685205419,,,-1.406633303634408
2011-04-30,,,,,,144.93296875255237,,6.00395169280579,1.56440685205419,,,0.0541719230502169,,,,,,144.85449828520652,,6.00395169280579,1.56440685205419,,,0.7124897987385248
2011-05-31,,,,,,147.17075150594573,,6.00395169280579,1.56440685205419,,,1.5440122234810394,,,,,,144.93296875255237,,6.00395169280579,1.56440685205419,,,0.0541719230502169
2011-06-30,,,,,,146.81394687167116,,6.00395169280579,1.56440685205419,,,-0.24244262574153463,,,,,,147.17075150594573,,6.00395169280579,1.56440685205419,,,1.5440122234810394
2011-07-31,,,,,,147.1811643695537,,6.00395169280579,1.56440685205419,,,0.25012439601770353,,,,,,146.81394687167116,,6.00395169280579,1.56440685205419,,,-0.24244262574153463
2011-08-31,,,,,,146.98574799967773,,6.00395169280579,1.56440685205419,,,-0.13277267557505468,,,,,,147.1811643695537,,6.00395169280579,1.56440685205419,,,0.25012439601770353
2011-09-30,,,,,,148.21410205307782,,6.00395169280579,1.56440685205419,,,0.8356960250341938,,,,,,146.98574799967773,,6.00395169280579,1.56440685205419,,,-0.13277267557505468
2011-10-31,,,,,,147.30001431143057,,6.00395169280579,1.56440685205419,,,-0.6167346622117598,,,,,,148.21410205307782,,6.00395169280579,1.56440685205419,,,0.8356960250341938
2011-11-30,,,,,,147.22053845628758,,6.00395169280579,1.56440685205419,,,-0.053955089899015984,,,,,,147.30001431143057,,6.00395169280579,1.56440685205419,,,-0.6167346622117598
2011-12-31,,,,,,147.8320695841337,,6.00395169280579,1.56440685205419,,,0.41538438471864225,,,,,,147.22053845628758,,6.00395169280579,1.56440685205419,,,-0.053955089899015984
2012-01-31,,,,,,147.73905501840133,,-1.0264204544321,2.28911339009767,,,-0.06291907161554144,,,,,,147.8320695841337,,6.00395169280579,1.56440685205419,,,0.41538438471864225
2012-02-29,,,,,,144.71320611429127,,-1.0264204544321,2.28911339009767,,,-2.0481035997781283,,,,,,147.73905501840133,,-1.0264204544321,2.28911339009767,,,-0.06291907161554144
2012-03-31,,,,,,145.37460672749668,,-1.0264204544321,2.28911339009767,,,0.4570423328766893,,,,,,144.71320611429127,,-1.0264204544321,2.28911339009767,,,-2.0481035997781283
2012-04-30,,,,,,141.92634423710106,,-1.0264204544321,2.28911339009767,,,-2.371984054174847,,,,,,145.37460672749668,,-1.0264204544321,2.28911339009767,,,0.4570423328766893
2012-05-31,,,,,,140.28443533428032,,-1.0264204544321,2.28911339009767,,,-1.1568739486995994,,,,,,141.92634423710106,,-1.0264204544321,2.28911339009767,,,-2.371984054174847
2012-06-30,,,,,,140.7725221524057,,-1.0264204544321,2.28911339009767,,,0.34792656573934266,,,,,,140.28443533428032,,-1.0264204544321,2.28911339009767,,,-1.1568739486995994
2012-07-31,,,,,,144.75664493360975,,-1.0264204544321,2.28911339009767,,,2.830184982329631,,,,,,140.7725221524057,,-1.0264204544321,2.28911339009767,,,0.34792656573934266
2012-08-31,,,,,,145.0274750199554,,-1.0264204544321,2.28911339009767,,,0.18709337071873833,,,,,,144.75664493360975,,-1.0264204544321,2.28911339009767,,,2.830184982329631
2012-09-30,,,,,,146.26282351515616,,-1.0264204544321,2.28911339009767,,,0.8518030773346785,,,,,,145.0274750199554,,-1.0264204544321,2.28911339009767,,,0.18709337071873833
2012-10-31,,,,,,147.082347888309,,-1.0264204544321,2.28911339009767,,,0.560309416608451,,,,,,146.26282351515616,,-1.0264204544321,2.28911339009767,,,0.8518030773346785
2012-11-30,,,,,,146.92593318510723,,-1.0264204544321,2.28911339009767,,,-0.10634498663329994,,,,,,147.082347888309,,-1.0264204544321,2.28911339009767,,,0.560309416608451
2012-12-31,,,,,,149.3051797202022,,-1.0264204544321,2.28911339009767,,,1.6193509774053538,,,,,,146.92593318510723,,-1.0264204544321,2.28911339009767,,,-0.10634498663329994
2013-01-31,,,,,,145.91551625361043,,2.40532378079436,2.11783009443471,,,-2.2702919436177638,,,,,,149.3051797202022,,-1.0264204544321,2.28911339009767,,,1.6193509774053538
2013-02-28,,,,,,148.71362444889385,,2.40532378079436,2.11783009443471,,,1.9176221056711462,,,,,,145.91551625361043,,2.40532378079436,2.11783009443471,,,-2.2702919436177638
2013-03-31,,,,,,148.7452913183178,,2.40532378079436,2.11783009443471,,,0.021293858946225264,,,,,,148.71362444889385,,2.40532378079436,2.11783009443471,,,1.9176221056711462
2013-04-30,,,,,,148.5088837051573,,2.40532378079436,2.11783009443471,,,-0.15893451891165755,,,,,,148.7452913183178,,2.40532378079436,2.11783009443471,,,0.021293858946225264
2013-05-31,,,,,,148.3693812413223,,2.40532378079436,2.11783009443471,,,-0.09393543359464962,,,,,,148.5088837051573,,2.40532378079436,2.11783009443471,,,-0.15893451891165755
2013-06-30,,,,,,149.17476877711525,,2.40532378079436,2.11783009443471,,,0.5428259719456596,,,,,,148.3693812413223,,2.40532378079436,2.11783009443471,,,-0.09393543359464962
2013-07-31,,,,,,148.12620433210526,,2.40532378079436,2.11783009443471,,,-0.7029100521527609,,,,,,149.17476877711525,,2.40532378079436,2.11783009443471,,,0.5428259719456596
2013-08-31,,,,,,150.1691806968838,,2.40532378079436,2.11783009443471,,,1.3792133363507375,,,,,,148.12620433210526,,2.40532378079436,2.11783009443471,,,-0.7029100521527609
2013-09-30,,,,,,150.19326342724338,,2.40532378079436,2.11783009443471,,,0.016037065826557395,,,,,,150.1691806968838,,2.40532378079436,2.11783009443471,,,1.3792133363507375
2013-10-31,,,,,,148.86983654670271,,2.40532378079436,2.11783009443471,,,-0.8811492941437793,,,,,,150.19326342724338,,2.40532378079436,2.11783009443471,,,0.016037065826557395
2013-11-30,,,,,,148.0638432056379,,2.40532378079436,2.11783009443471,,,-0.5414080916330888,,,,,,148.86983654670271,,2.40532378079436,2.11783009443471,,,-0.8811492941437793
2013-12-31,,,,,,147.17751664340437,,2.40532378079436,2.11783009443471,,,-0.598611074144928,,,,,,148.0638432056379,,2.40532378079436,2.11783009443471,,,-0.5414080916330888
2014-01-31,,,,,,145.47999333770915,,-2.51261532081394,2.52381981757846,,,-1.1533849356951342,,,,,,147.17751664340437,,2.40532378079436,2.11783009443471,,,-0.598611074144928
2014-02-28,,,,,,146.59384388776124,,-2.51261532081394,2.52381981757846,,,0.7656383015267609,,,,,,145.47999333770915,,-2.51261532081394,2.52381981757846,,,-1.1533849356951342
2014-03-31,,,,,,145.5158261840269,,-2.51261532081394,2.52381981757846,,,-0.7353771994407232,,,,,,146.59384388776124,,-2.51261532081394,2.52381981757846,,,0.7656383015267609
2014-04-30,,,,,,144.97987046445337,,-2.51261532081394,2.52381981757846,,,-0.3683143845094494,,,,,,145.5158261840269,,-2.51261532081394,2.52381981757846,,,-0.7353771994407232
2014-05-31,,,,,,145.34285889388156,,-2.51261532081394,2.52381981757846,,,0.25037160556518057,,,,,,144.97987046445337,,-2.51261532081394,2.52381981757846,,,-0.3683143845094494
2014-06-30,,,,,,144.59779612613988,,-2.51261532081394,2.52381981757846,,,-0.5126242688577198,,,,,,145.34285889388156,,-2.51261532081394,2.52381981757846,,,0.25037160556518057
2014-07-31,,,,,,144.02431998768162,,-2.51261532081394,2.52381981757846,,,-0.39660088453767894,,,,,,144.59779612613988,,-2.51261532081394,2.52381981757846,,,-0.5126242688577198
2014-08-31,,,,,,143.63710865125643,,-2.51261532081394,2.52381981757846,,,-0.26885135542269456,,,,,,144.02431998768162,,-2.51261532081394,2.52381981757846,,,-0.39660088453767894
2014-09-30,,,,,,143.510111793206,,-2.51261532081394,2.52381981757846,,,-0.08841507549331995,,,,,,143.63710865125643,,-2.51261532081394,2.52381981757846,,,-0.26885135542269456
2014-10-31,,,,,,143.81027848612516,,-2.51261532081394,2.52381981757846,,,0.20916065716101162,,,,,,143.510111793206,,-2.51261532081394,2.52381981757846,,,-0.08841507549331995
2014-11-30,,,,,,144.8572237640837,,-2.51261532081394,2.52381981757846,,,0.7280044854788059,,,,,,143.81027848612516,,-2.51261532081394,2.52381981757846,,,0.20916065716101162
2014-12-31,,,,,,144.90258769551252,,-2.51261532081394,2.52381981757846,,,0.03131630598049995,,,,,,144.8572237640837,,-2.51261532081394,2.52381981757846,,,0.7280044854788059
2015-01-31,20.232142857142858,8.7,,31452.0,,144.27270356286144,,2.73115982828944,2.94555045227337,,,-0.43469488203666806,,,,,,144.90258769551252,,-2.51261532081394,2.52381981757846,,,0.03131630598049995
2015-02-28,20.663194444444443,8.79,,31470.0,,148.06945567017044,,2.73115982828944,2.94555045227337,1.0344827586206806,0.05723006486073601,2.6316496562045266,20.232142857142858,8.7,,31452.0,,144.27270356286144,,2.73115982828944,2.94555045227337,,,-0.43469488203666806
