date,series_id,source,value,frequency,unit
2021-08-01,datos_cpi_index,datos.gob.ar,510.3942,M,Index
2021-09-01,datos_cpi_index,datos.gob.ar,528.4968,M,Index
2021-10-01,datos_cpi_index,datos.gob.ar,547.0802,M,Index
2021-11-01,datos_cpi_index,datos.gob.ar,560.9184,M,Index
2021-12-01,datos_cpi_index,datos.gob.ar,582.4575,M,Index
2022-01-01,datos_cpi_index,datos.gob.ar,605.0317,M,Index
2022-02-01,datos_cpi_index,datos.gob.ar,633.4341,M,Index
2022-03-01,datos_cpi_index,datos.gob.ar,676.0566,M,Index
2022-04-01,datos_cpi_index,datos.gob.ar,716.9399,M,Index
2022-05-01,datos_cpi_index,datos.gob.ar,753.147,M,Index
2022-06-01,datos_cpi_index,datos.gob.ar,793.0278,M,Index
2022-07-01,datos_cpi_index,datos.gob.ar,851.761,M,Index
2022-08-01,datos_cpi_index,datos.gob.ar,911.1316,M,Index
2022-09-01,datos_cpi_index,datos.gob.ar,967.3076,M,Index
2022-10-01,datos_cpi_index,datos.gob.ar,1028.706,M,Index
2022-11-01,datos_cpi_index,datos.gob.ar,1079.2787,M,Index
2022-12-01,datos_cpi_index,datos.gob.ar,1134.5875,M,Index
2023-01-01,datos_cpi_index,datos.gob.ar,1202.979,M,Index
2023-02-01,datos_cpi_index,datos.gob.ar,1282.7091,M,Index
2023-03-01,datos_cpi_index,datos.gob.ar,1381.1601,M,Index
2023-04-01,datos_cpi_index,datos.gob.ar,1497.2147,M,Index
2023-05-01,datos_cpi_index,datos.gob.ar,1613.5895,M,Index
2023-06-01,datos_cpi_index,datos.gob.ar,1709.6115,M,Index
2023-07-01,datos_cpi_index,datos.gob.ar,1818.0838,M,Index
2023-08-01,datos_cpi_index,datos.gob.ar,2044.2832,M,Index
2023-09-01,datos_cpi_index,datos.gob.ar,2304.9242,M,Index
2023-10-01,datos_cpi_index,datos.gob.ar,2496.273,M,Index
2023-11-01,datos_cpi_index,datos.gob.ar,2816.0628,M,Index
2023-12-01,datos_cpi_index,datos.gob.ar,3533.1922,M,Index
2024-01-01,datos_cpi_index,datos.gob.ar,4261.5324,M,Index
2024-02-01,datos_cpi_index,datos.gob.ar,4825.7881,M,Index
2024-03-01,datos_cpi_index,datos.gob.ar,5357.0929,M,Index
2024-04-01,datos_cpi_index,datos.gob.ar,5830.2271,M,Index
2024-05-01,datos_cpi_index,datos.gob.ar,6073.7,M,Index
2024-06-01,datos_cpi_index,datos.gob.ar,6351.7145,M,Index
2024-07-01,datos_cpi_index,datos.gob.ar,6607.7479,M,Index
2024-08-01,datos_cpi_index,datos.gob.ar,6883.4412,M,Index
2024-09-01,datos_cpi_index,datos.gob.ar,7122.2421,M,Index
2024-10-01,datos_cpi_index,datos.gob.ar,7313.9542,M,Index
2024-11-01,datos_cpi_index,datos.gob.ar,7491.4314,M,Index
2024-12-01,datos_cpi_index,datos.gob.ar,7694.0075,M,Index
2025-01-01,datos_cpi_index,datos.gob.ar,7864.1257,M,Index
2025-02-01,datos_cpi_index,datos.gob.ar,8052.9927,M,Index
2025-03-01,datos_cpi_index,datos.gob.ar,8353.3158,M,Index
2025-04-01,datos_cpi_index,datos.gob.ar,8585.6078,M,Index
2025-05-01,datos_cpi_index,datos.gob.ar,8714.4871,M,Index
2025-06-01,datos_cpi_index,datos.gob.ar,8855.5681,M,Index
2025-07-01,datos_cpi_index,datos.gob.ar,9023.973,M,Index
2025-08-01,datos_cpi_index,datos.gob.ar,9193.2441,M,Index
2025-09-01,datos_cpi_index,datos.gob.ar,9384.0922,M,Index
2025-10-01,datos_cpi_index,datos.gob.ar,9603.8623,M,Index
2025-11-01,datos_cpi_index,datos.gob.ar,9841.3581,M,Index
2025-12-01,datos_cpi_index,datos.gob.ar,10121.3715,M,Index
2026-01-01,datos_cpi_index,datos.gob.ar,10413.0309,M,Index
2026-02-01,datos_cpi_index,datos.gob.ar,10714.6255,M,Index
2026-03-01,datos_cpi_index,datos.gob.ar,11077.0608,M,Index
2004-01-01,datos_emae_index,datos.gob.ar,98.43818604481685,M,Index base 2004
2004-02-01,datos_emae_index,datos.gob.ar,98.21780645496057,M,Index base 2004
2004-03-01,datos_emae_index,datos.gob.ar,97.72966985507487,M,Index base 2004
2004-04-01,datos_emae_index,datos.gob.ar,95.2046055129126,M,Index base 2004
2004-05-01,datos_emae_index,datos.gob.ar,96.8381482255057,M,Index base 2004
2004-06-01,datos_emae_index,datos.gob.ar,98.61608613147531,M,Index base 2004
2004-07-01,datos_emae_index,datos.gob.ar,100.8540981299305,M,Index base 2004
2004-08-01,datos_emae_index,datos.gob.ar,102.21131069030837,M,Index base 2004
2004-09-01,datos_emae_index,datos.gob.ar,102.36418343973747,M,Index base 2004
2004-10-01,datos_emae_index,datos.gob.ar,103.09536386002564,M,Index base 2004
2004-11-01,datos_emae_index,datos.gob.ar,103.59309547780504,M,Index base 2004
2004-12-01,datos_emae_index,datos.gob.ar,102.83744617744712,M,Index base 2004
2005-01-01,datos_emae_index,datos.gob.ar,105.64040125861844,M,Index base 2004
2005-02-01,datos_emae_index,datos.gob.ar,105.98016663689612,M,Index base 2004
2005-03-01,datos_emae_index,datos.gob.ar,106.81006299656931,M,Index base 2004
2005-04-01,datos_emae_index,datos.gob.ar,108.0917126559852,M,Index base 2004
2005-05-01,datos_emae_index,datos.gob.ar,109.21123066209464,M,Index base 2004
2005-06-01,datos_emae_index,datos.gob.ar,108.6511002875444,M,Index base 2004
2005-07-01,datos_emae_index,datos.gob.ar,109.16313871432334,M,Index base 2004
2005-08-01,datos_emae_index,datos.gob.ar,109.36098030525407,M,Index base 2004
2005-09-01,datos_emae_index,datos.gob.ar,109.29613670824033,M,Index base 2004
2005-10-01,datos_emae_index,datos.gob.ar,109.9116627592506,M,Index base 2004
2005-11-01,datos_emae_index,datos.gob.ar,111.12979085329616,M,Index base 2004
2005-12-01,datos_emae_index,datos.gob.ar,112.97353517462746,M,Index base 2004
2006-01-01,datos_emae_index,datos.gob.ar,113.86805327202686,M,Index base 2004
2006-02-01,datos_emae_index,datos.gob.ar,114.7382766029572,M,Index base 2004
2006-03-01,datos_emae_index,datos.gob.ar,114.27456384538054,M,Index base 2004
2006-04-01,datos_emae_index,datos.gob.ar,115.7701105321044,M,Index base 2004
2006-05-01,datos_emae_index,datos.gob.ar,115.00686025755792,M,Index base 2004
2006-06-01,datos_emae_index,datos.gob.ar,116.2481658393294,M,Index base 2004
2006-07-01,datos_emae_index,datos.gob.ar,118.17065867875864,M,Index base 2004
2006-08-01,datos_emae_index,datos.gob.ar,118.8461227096,M,Index base 2004
2006-09-01,datos_emae_index,datos.gob.ar,119.86038751596506,M,Index base 2004
2006-10-01,datos_emae_index,datos.gob.ar,120.6068886161656,M,Index base 2004
2006-11-01,datos_emae_index,datos.gob.ar,120.6467422111724,M,Index base 2004
2006-12-01,datos_emae_index,datos.gob.ar,123.29658478558656,M,Index base 2004
2007-01-01,datos_emae_index,datos.gob.ar,122.07327916394652,M,Index base 2004
2007-02-01,datos_emae_index,datos.gob.ar,124.63562935012908,M,Index base 2004
2007-03-01,datos_emae_index,datos.gob.ar,126.49103209445823,M,Index base 2004
2007-04-01,datos_emae_index,datos.gob.ar,125.36718401385426,M,Index base 2004
2007-05-01,datos_emae_index,datos.gob.ar,127.20881399310552,M,Index base 2004
2007-06-01,datos_emae_index,datos.gob.ar,128.40982047406217,M,Index base 2004
2007-07-01,datos_emae_index,datos.gob.ar,127.78147136424244,M,Index base 2004
2007-08-01,datos_emae_index,datos.gob.ar,128.73327580823883,M,Index base 2004
2007-09-01,datos_emae_index,datos.gob.ar,129.6493440094345,M,Index base 2004
2007-10-01,datos_emae_index,datos.gob.ar,131.25690973841688,M,Index base 2004
2007-11-01,datos_emae_index,datos.gob.ar,132.69668297831936,M,Index base 2004
2007-12-01,datos_emae_index,datos.gob.ar,134.1579586305712,M,Index base 2004
2008-01-01,datos_emae_index,datos.gob.ar,135.2295251745166,M,Index base 2004
2008-02-01,datos_emae_index,datos.gob.ar,133.47531871120017,M,Index base 2004
2008-03-01,datos_emae_index,datos.gob.ar,133.2635526316054,M,Index base 2004
2008-04-01,datos_emae_index,datos.gob.ar,135.86243112112666,M,Index base 2004
2008-05-01,datos_emae_index,datos.gob.ar,134.9124366011499,M,Index base 2004
2008-06-01,datos_emae_index,datos.gob.ar,133.3361313233309,M,Index base 2004
2008-07-01,datos_emae_index,datos.gob.ar,135.23192625861927,M,Index base 2004
2008-08-01,datos_emae_index,datos.gob.ar,135.57898458504536,M,Index base 2004
2008-09-01,datos_emae_index,datos.gob.ar,135.9143106179596,M,Index base 2004
2008-10-01,datos_emae_index,datos.gob.ar,132.50707238101344,M,Index base 2004
2008-11-01,datos_emae_index,datos.gob.ar,130.39569113916446,M,Index base 2004
2008-12-01,datos_emae_index,datos.gob.ar,125.17298632784842,M,Index base 2004
2009-01-01,datos_emae_index,datos.gob.ar,124.35215106975907,M,Index base 2004
2009-02-01,datos_emae_index,datos.gob.ar,126.2420555073399,M,Index base 2004
2009-03-01,datos_emae_index,datos.gob.ar,123.50680484470266,M,Index base 2004
2009-04-01,datos_emae_index,datos.gob.ar,121.66692881874164,M,Index base 2004
2009-05-01,datos_emae_index,datos.gob.ar,121.01287817011092,M,Index base 2004
2009-06-01,datos_emae_index,datos.gob.ar,122.5091422923648,M,Index base 2004
2009-07-01,datos_emae_index,datos.gob.ar,124.66149573999976,M,Index base 2004
2009-08-01,datos_emae_index,datos.gob.ar,126.73976778776748,M,Index base 2004
