date,series_id,source,value,frequency,unit
2015-01-02,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-01-05,bcra_badlar,BCRA,19.8125,D,Percent nominal annual rate
2015-01-06,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-01-07,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-01-08,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-01-09,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-01-12,bcra_badlar,BCRA,19.9375,D,Percent nominal annual rate
2015-01-13,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-01-14,bcra_badlar,BCRA,20.0625,D,Percent nominal annual rate
2015-01-15,bcra_badlar,BCRA,19.6875,D,Percent nominal annual rate
2015-01-16,bcra_badlar,BCRA,19.875,D,Percent nominal annual rate
2015-01-19,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-01-20,bcra_badlar,BCRA,19.625,D,Percent nominal annual rate
2015-01-21,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-01-22,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-01-23,bcra_badlar,BCRA,20.6875,D,Percent nominal annual rate
2015-01-26,bcra_badlar,BCRA,20.6875,D,Percent nominal annual rate
2015-01-27,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-01-28,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-01-29,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-01-30,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-02-02,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-02-03,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-02-04,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-02-05,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-02-06,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-02-09,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-02-10,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-02-11,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-02-12,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-02-13,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-02-18,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-02-19,bcra_badlar,BCRA,19.9375,D,Percent nominal annual rate
2015-02-20,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-02-23,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-02-24,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-02-25,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-02-26,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-02-27,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-03-02,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-03-03,bcra_badlar,BCRA,21.0,D,Percent nominal annual rate
2015-03-04,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-03-05,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-03-06,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-03-09,bcra_badlar,BCRA,20.25,D,Percent nominal annual rate
2015-03-10,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-03-11,bcra_badlar,BCRA,20.6875,D,Percent nominal annual rate
2015-03-12,bcra_badlar,BCRA,21.375,D,Percent nominal annual rate
2015-03-13,bcra_badlar,BCRA,20.6875,D,Percent nominal annual rate
2015-03-16,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-03-17,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-03-18,bcra_badlar,BCRA,21.3125,D,Percent nominal annual rate
2015-03-19,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-03-20,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-03-25,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-03-26,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-03-27,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-03-30,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-03-31,bcra_badlar,BCRA,21.875,D,Percent nominal annual rate
2015-04-01,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-04-06,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-04-07,bcra_badlar,BCRA,21.4375,D,Percent nominal annual rate
2015-04-08,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-04-09,bcra_badlar,BCRA,21.375,D,Percent nominal annual rate
2015-04-10,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-04-13,bcra_badlar,BCRA,20.1875,D,Percent nominal annual rate
2015-04-14,bcra_badlar,BCRA,21.3125,D,Percent nominal annual rate
2015-04-15,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-04-16,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-04-17,bcra_badlar,BCRA,21.5625,D,Percent nominal annual rate
2015-04-20,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-04-21,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-04-22,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-04-23,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-04-24,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-04-27,bcra_badlar,BCRA,19.875,D,Percent nominal annual rate
2015-04-28,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-04-29,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-04-30,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-05-04,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-05-05,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-05-06,bcra_badlar,BCRA,20.0625,D,Percent nominal annual rate
2015-05-07,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-05-08,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-05-11,bcra_badlar,BCRA,20.1875,D,Percent nominal annual rate
2015-05-12,bcra_badlar,BCRA,19.9375,D,Percent nominal annual rate
2015-05-13,bcra_badlar,BCRA,20.1875,D,Percent nominal annual rate
2015-05-14,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-05-15,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-05-18,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-05-19,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-05-20,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-05-21,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-05-22,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-05-26,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-05-27,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-05-28,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-05-29,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-06-01,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-06-02,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-06-03,bcra_badlar,BCRA,20.25,D,Percent nominal annual rate
2015-06-04,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-06-05,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-06-08,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-06-09,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-06-10,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-06-11,bcra_badlar,BCRA,20.6875,D,Percent nominal annual rate
2015-06-12,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-06-15,bcra_badlar,BCRA,20.25,D,Percent nominal annual rate
2015-06-16,bcra_badlar,BCRA,20.0625,D,Percent nominal annual rate
2015-06-17,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-06-18,bcra_badlar,BCRA,20.0625,D,Percent nominal annual rate
2015-06-19,bcra_badlar,BCRA,20.25,D,Percent nominal annual rate
2015-06-22,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-06-23,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-06-24,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-06-25,bcra_badlar,BCRA,20.125,D,Percent nominal annual rate
2015-06-26,bcra_badlar,BCRA,20.625,D,Percent nominal annual rate
2015-06-29,bcra_badlar,BCRA,19.625,D,Percent nominal annual rate
2015-06-30,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-07-01,bcra_badlar,BCRA,20.0,D,Percent nominal annual rate
2015-07-02,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-07-03,bcra_badlar,BCRA,20.0625,D,Percent nominal annual rate
2015-07-06,bcra_badlar,BCRA,20.3125,D,Percent nominal annual rate
2015-07-07,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-07-08,bcra_badlar,BCRA,19.875,D,Percent nominal annual rate
2015-07-10,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-07-13,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-07-14,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-07-15,bcra_badlar,BCRA,20.25,D,Percent nominal annual rate
2015-07-16,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-07-17,bcra_badlar,BCRA,20.5625,D,Percent nominal annual rate
2015-07-20,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-07-21,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-07-22,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-07-23,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-07-24,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-07-27,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-07-28,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-07-29,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-07-30,bcra_badlar,BCRA,21.5625,D,Percent nominal annual rate
2015-07-31,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-08-03,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-08-04,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-08-05,bcra_badlar,BCRA,20.8125,D,Percent nominal annual rate
2015-08-06,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-08-07,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-08-10,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-08-11,bcra_badlar,BCRA,21.375,D,Percent nominal annual rate
2015-08-12,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-08-13,bcra_badlar,BCRA,21.0,D,Percent nominal annual rate
2015-08-14,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-08-18,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-08-19,bcra_badlar,BCRA,20.375,D,Percent nominal annual rate
2015-08-20,bcra_badlar,BCRA,21.0,D,Percent nominal annual rate
2015-08-21,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-08-24,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-08-25,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-08-26,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-08-27,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-08-28,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-08-31,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-09-01,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-09-02,bcra_badlar,BCRA,20.875,D,Percent nominal annual rate
2015-09-03,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-09-04,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-09-07,bcra_badlar,BCRA,20.75,D,Percent nominal annual rate
2015-09-08,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-09-09,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-09-10,bcra_badlar,BCRA,21.5,D,Percent nominal annual rate
2015-09-11,bcra_badlar,BCRA,21.5,D,Percent nominal annual rate
2015-09-14,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-09-15,bcra_badlar,BCRA,21.4375,D,Percent nominal annual rate
2015-09-16,bcra_badlar,BCRA,20.5,D,Percent nominal annual rate
2015-09-17,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-09-18,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-09-21,bcra_badlar,BCRA,21.1875,D,Percent nominal annual rate
2015-09-22,bcra_badlar,BCRA,21.6875,D,Percent nominal annual rate
2015-09-23,bcra_badlar,BCRA,20.9375,D,Percent nominal annual rate
2015-09-24,bcra_badlar,BCRA,21.4375,D,Percent nominal annual rate
2015-09-25,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-09-28,bcra_badlar,BCRA,21.0,D,Percent nominal annual rate
2015-09-29,bcra_badlar,BCRA,21.6875,D,Percent nominal annual rate
2015-09-30,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-10-01,bcra_badlar,BCRA,21.4375,D,Percent nominal annual rate
2015-10-02,bcra_badlar,BCRA,21.125,D,Percent nominal annual rate
2015-10-05,bcra_badlar,BCRA,21.375,D,Percent nominal annual rate
2015-10-06,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-10-07,bcra_badlar,BCRA,20.4375,D,Percent nominal annual rate
2015-10-08,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-10-09,bcra_badlar,BCRA,21.4375,D,Percent nominal annual rate
2015-10-13,bcra_badlar,BCRA,21.6875,D,Percent nominal annual rate
2015-10-14,bcra_badlar,BCRA,21.3125,D,Percent nominal annual rate
2015-10-15,bcra_badlar,BCRA,21.875,D,Percent nominal annual rate
2015-10-16,bcra_badlar,BCRA,22.0,D,Percent nominal annual rate
2015-10-19,bcra_badlar,BCRA,21.0625,D,Percent nominal annual rate
2015-10-20,bcra_badlar,BCRA,21.875,D,Percent nominal annual rate
2015-10-21,bcra_badlar,BCRA,21.75,D,Percent nominal annual rate
2015-10-22,bcra_badlar,BCRA,21.25,D,Percent nominal annual rate
2015-10-23,bcra_badlar,BCRA,21.625,D,Percent nominal annual rate
2015-10-26,bcra_badlar,BCRA,21.5625,D,Percent nominal annual rate
2015-10-27,bcra_badlar,BCRA,21.5625,D,Percent nominal annual rate
2015-10-28,bcra_badlar,BCRA,21.8125,D,Percent nominal annual rate
2015-10-29,bcra_badlar,BCRA,22.5625,D,Percent nominal annual rate
2015-10-30,bcra_badlar,BCRA,22.625,D,Percent nominal annual rate
2015-11-02,bcra_badlar,BCRA,22.375,D,Percent nominal annual rate
2015-11-03,bcra_badlar,BCRA,23.75,D,Percent nominal annual rate
2015-11-04,bcra_badlar,BCRA,22.875,D,Percent nominal annual rate
2015-11-05,bcra_badlar,BCRA,22.9375,D,Percent nominal annual rate
2015-11-09,bcra_badlar,BCRA,22.625,D,Percent nominal annual rate
2015-11-10,bcra_badlar,BCRA,23.5625,D,Percent nominal annual rate
2015-11-11,bcra_badlar,BCRA,22.875,D,Percent nominal annual rate
2015-11-12,bcra_badlar,BCRA,23.5625,D,Percent nominal annual rate
2015-11-13,bcra_badlar,BCRA,23.4375,D,Percent nominal annual rate
2015-11-16,bcra_badlar,BCRA,23.75,D,Percent nominal annual rate
2015-11-17,bcra_badlar,BCRA,24.1875,D,Percent nominal annual rate
2015-11-18,bcra_badlar,BCRA,22.8125,D,Percent nominal annual rate
2015-11-19,bcra_badlar,BCRA,23.375,D,Percent nominal annual rate
2015-11-20,bcra_badlar,BCRA,23.4375,D,Percent nominal annual rate
2015-11-23,bcra_badlar,BCRA,24.0625,D,Percent nominal annual rate
2015-11-24,bcra_badlar,BCRA,23.6875,D,Percent nominal annual rate
2015-11-25,bcra_badlar,BCRA,24.0,D,Percent nominal annual rate
2015-11-26,bcra_badlar,BCRA,23.9375,D,Percent nominal annual rate
2015-11-30,bcra_badlar,BCRA,23.875,D,Percent nominal annual rate
2015-12-01,bcra_badlar,BCRA,24.75,D,Percent nominal annual rate
2015-12-02,bcra_badlar,BCRA,23.75,D,Percent nominal annual rate
2015-12-03,bcra_badlar,BCRA,24.5625,D,Percent nominal annual rate
2015-12-04,bcra_badlar,BCRA,23.9375,D,Percent nominal annual rate
2015-12-09,bcra_badlar,BCRA,23.8125,D,Percent nominal annual rate
2015-12-10,bcra_badlar,BCRA,25.1875,D,Percent nominal annual rate
2015-12-11,bcra_badlar,BCRA,25.125,D,Percent nominal annual rate
2015-12-14,bcra_badlar,BCRA,24.5625,D,Percent nominal annual rate
2015-12-15,bcra_badlar,BCRA,25.8125,D,Percent nominal annual rate
2015-12-16,bcra_badlar,BCRA,27.4375,D,Percent nominal annual rate
2015-12-17,bcra_badlar,BCRA,31.5625,D,Percent nominal annual rate
2015-12-18,bcra_badlar,BCRA,29.5,D,Percent nominal annual rate
2015-12-21,bcra_badlar,BCRA,29.5625,D,Percent nominal annual rate
2015-12-22,bcra_badlar,BCRA,31.0,D,Percent nominal annual rate
2015-12-23,bcra_badlar,BCRA,30.5625,D,Percent nominal annual rate
2015-12-24,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2015-12-28,bcra_badlar,BCRA,29.25,D,Percent nominal annual rate
2015-12-29,bcra_badlar,BCRA,29.875,D,Percent nominal annual rate
2015-12-30,bcra_badlar,BCRA,29.0,D,Percent nominal annual rate
2015-12-31,bcra_badlar,BCRA,27.25,D,Percent nominal annual rate
2016-01-04,bcra_badlar,BCRA,27.125,D,Percent nominal annual rate
2016-01-05,bcra_badlar,BCRA,27.125,D,Percent nominal annual rate
2016-01-06,bcra_badlar,BCRA,25.375,D,Percent nominal annual rate
2016-01-07,bcra_badlar,BCRA,26.625,D,Percent nominal annual rate
2016-01-08,bcra_badlar,BCRA,25.75,D,Percent nominal annual rate
2016-01-11,bcra_badlar,BCRA,25.8125,D,Percent nominal annual rate
2016-01-12,bcra_badlar,BCRA,26.5625,D,Percent nominal annual rate
2016-01-13,bcra_badlar,BCRA,25.0,D,Percent nominal annual rate
2016-01-14,bcra_badlar,BCRA,25.75,D,Percent nominal annual rate
2016-01-15,bcra_badlar,BCRA,26.375,D,Percent nominal annual rate
2016-01-18,bcra_badlar,BCRA,25.5,D,Percent nominal annual rate
2016-01-19,bcra_badlar,BCRA,26.8125,D,Percent nominal annual rate
2016-01-20,bcra_badlar,BCRA,25.625,D,Percent nominal annual rate
2016-01-21,bcra_badlar,BCRA,27.0,D,Percent nominal annual rate
2016-01-22,bcra_badlar,BCRA,26.3125,D,Percent nominal annual rate
2016-01-25,bcra_badlar,BCRA,27.0,D,Percent nominal annual rate
2016-01-26,bcra_badlar,BCRA,26.875,D,Percent nominal annual rate
2016-01-27,bcra_badlar,BCRA,26.625,D,Percent nominal annual rate
2016-01-28,bcra_badlar,BCRA,26.6875,D,Percent nominal annual rate
2016-01-29,bcra_badlar,BCRA,26.3125,D,Percent nominal annual rate
2016-02-01,bcra_badlar,BCRA,26.6875,D,Percent nominal annual rate
2016-02-02,bcra_badlar,BCRA,26.8125,D,Percent nominal annual rate
2016-02-03,bcra_badlar,BCRA,25.9375,D,Percent nominal annual rate
2016-02-04,bcra_badlar,BCRA,26.25,D,Percent nominal annual rate
2016-02-05,bcra_badlar,BCRA,26.5625,D,Percent nominal annual rate
2016-02-10,bcra_badlar,BCRA,25.625,D,Percent nominal annual rate
2016-02-11,bcra_badlar,BCRA,26.3125,D,Percent nominal annual rate
2016-02-12,bcra_badlar,BCRA,26.0625,D,Percent nominal annual rate
2016-02-15,bcra_badlar,BCRA,25.75,D,Percent nominal annual rate
2016-02-16,bcra_badlar,BCRA,26.5625,D,Percent nominal annual rate
2016-02-17,bcra_badlar,BCRA,25.4375,D,Percent nominal annual rate
2016-02-18,bcra_badlar,BCRA,26.8125,D,Percent nominal annual rate
2016-02-19,bcra_badlar,BCRA,26.0,D,Percent nominal annual rate
2016-02-22,bcra_badlar,BCRA,25.75,D,Percent nominal annual rate
2016-02-23,bcra_badlar,BCRA,26.8125,D,Percent nominal annual rate
2016-02-24,bcra_badlar,BCRA,26.125,D,Percent nominal annual rate
2016-02-25,bcra_badlar,BCRA,26.5,D,Percent nominal annual rate
2016-02-26,bcra_badlar,BCRA,26.0,D,Percent nominal annual rate
2016-02-29,bcra_badlar,BCRA,26.25,D,Percent nominal annual rate
2016-03-01,bcra_badlar,BCRA,26.75,D,Percent nominal annual rate
2016-03-02,bcra_badlar,BCRA,27.75,D,Percent nominal annual rate
2016-03-03,bcra_badlar,BCRA,30.5,D,Percent nominal annual rate
2016-03-04,bcra_badlar,BCRA,28.5,D,Percent nominal annual rate
2016-03-07,bcra_badlar,BCRA,29.6875,D,Percent nominal annual rate
2016-03-08,bcra_badlar,BCRA,29.6875,D,Percent nominal annual rate
2016-03-09,bcra_badlar,BCRA,30.4375,D,Percent nominal annual rate
2016-03-10,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2016-03-11,bcra_badlar,BCRA,28.625,D,Percent nominal annual rate
2016-03-14,bcra_badlar,BCRA,29.5,D,Percent nominal annual rate
2016-03-15,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-03-16,bcra_badlar,BCRA,29.3125,D,Percent nominal annual rate
2016-03-17,bcra_badlar,BCRA,30.6875,D,Percent nominal annual rate
2016-03-18,bcra_badlar,BCRA,29.5625,D,Percent nominal annual rate
2016-03-21,bcra_badlar,BCRA,29.5625,D,Percent nominal annual rate
2016-03-22,bcra_badlar,BCRA,31.0,D,Percent nominal annual rate
2016-03-23,bcra_badlar,BCRA,29.9375,D,Percent nominal annual rate
2016-03-28,bcra_badlar,BCRA,29.75,D,Percent nominal annual rate
2016-03-29,bcra_badlar,BCRA,31.1875,D,Percent nominal annual rate
2016-03-30,bcra_badlar,BCRA,29.8125,D,Percent nominal annual rate
2016-03-31,bcra_badlar,BCRA,30.75,D,Percent nominal annual rate
2016-04-01,bcra_badlar,BCRA,29.8125,D,Percent nominal annual rate
2016-04-04,bcra_badlar,BCRA,29.875,D,Percent nominal annual rate
2016-04-05,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2016-04-06,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2016-04-07,bcra_badlar,BCRA,30.625,D,Percent nominal annual rate
2016-04-08,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2016-04-11,bcra_badlar,BCRA,29.125,D,Percent nominal annual rate
2016-04-12,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-04-13,bcra_badlar,BCRA,30.0625,D,Percent nominal annual rate
2016-04-14,bcra_badlar,BCRA,31.4375,D,Percent nominal annual rate
2016-04-15,bcra_badlar,BCRA,30.9375,D,Percent nominal annual rate
2016-04-18,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-04-19,bcra_badlar,BCRA,31.375,D,Percent nominal annual rate
2016-04-20,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-04-21,bcra_badlar,BCRA,31.4375,D,Percent nominal annual rate
2016-04-22,bcra_badlar,BCRA,30.5,D,Percent nominal annual rate
2016-04-25,bcra_badlar,BCRA,30.75,D,Percent nominal annual rate
2016-04-26,bcra_badlar,BCRA,31.75,D,Percent nominal annual rate
2016-04-27,bcra_badlar,BCRA,31.375,D,Percent nominal annual rate
2016-04-28,bcra_badlar,BCRA,30.6875,D,Percent nominal annual rate
2016-04-29,bcra_badlar,BCRA,30.5625,D,Percent nominal annual rate
2016-05-02,bcra_badlar,BCRA,30.5625,D,Percent nominal annual rate
2016-05-03,bcra_badlar,BCRA,30.6875,D,Percent nominal annual rate
2016-05-04,bcra_badlar,BCRA,30.5625,D,Percent nominal annual rate
2016-05-05,bcra_badlar,BCRA,30.8125,D,Percent nominal annual rate
2016-05-06,bcra_badlar,BCRA,31.125,D,Percent nominal annual rate
2016-05-09,bcra_badlar,BCRA,31.125,D,Percent nominal annual rate
2016-05-10,bcra_badlar,BCRA,31.375,D,Percent nominal annual rate
2016-05-11,bcra_badlar,BCRA,30.4375,D,Percent nominal annual rate
2016-05-12,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-05-13,bcra_badlar,BCRA,30.25,D,Percent nominal annual rate
2016-05-16,bcra_badlar,BCRA,30.9375,D,Percent nominal annual rate
2016-05-17,bcra_badlar,BCRA,31.5,D,Percent nominal annual rate
2016-05-18,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-05-19,bcra_badlar,BCRA,31.1875,D,Percent nominal annual rate
2016-05-20,bcra_badlar,BCRA,31.125,D,Percent nominal annual rate
2016-05-23,bcra_badlar,BCRA,31.125,D,Percent nominal annual rate
2016-05-24,bcra_badlar,BCRA,31.4375,D,Percent nominal annual rate
2016-05-26,bcra_badlar,BCRA,31.1875,D,Percent nominal annual rate
2016-05-27,bcra_badlar,BCRA,31.0625,D,Percent nominal annual rate
2016-05-30,bcra_badlar,BCRA,30.375,D,Percent nominal annual rate
2016-05-31,bcra_badlar,BCRA,31.25,D,Percent nominal annual rate
2016-06-01,bcra_badlar,BCRA,30.625,D,Percent nominal annual rate
2016-06-02,bcra_badlar,BCRA,31.3125,D,Percent nominal annual rate
2016-06-03,bcra_badlar,BCRA,29.875,D,Percent nominal annual rate
2016-06-06,bcra_badlar,BCRA,30.1875,D,Percent nominal annual rate
2016-06-07,bcra_badlar,BCRA,30.5625,D,Percent nominal annual rate
2016-06-08,bcra_badlar,BCRA,29.875,D,Percent nominal annual rate
2016-06-09,bcra_badlar,BCRA,29.625,D,Percent nominal annual rate
2016-06-10,bcra_badlar,BCRA,29.5625,D,Percent nominal annual rate
2016-06-13,bcra_badlar,BCRA,29.125,D,Percent nominal annual rate
2016-06-14,bcra_badlar,BCRA,29.125,D,Percent nominal annual rate
2016-06-15,bcra_badlar,BCRA,29.25,D,Percent nominal annual rate
2016-06-16,bcra_badlar,BCRA,29.3125,D,Percent nominal annual rate
2016-06-21,bcra_badlar,BCRA,28.75,D,Percent nominal annual rate
2016-06-22,bcra_badlar,BCRA,28.375,D,Percent nominal annual rate
2016-06-23,bcra_badlar,BCRA,28.125,D,Percent nominal annual rate
2016-06-24,bcra_badlar,BCRA,26.1875,D,Percent nominal annual rate
2016-06-27,bcra_badlar,BCRA,27.75,D,Percent nominal annual rate
2016-06-28,bcra_badlar,BCRA,27.5,D,Percent nominal annual rate
2016-06-29,bcra_badlar,BCRA,27.1875,D,Percent nominal annual rate
2016-06-30,bcra_badlar,BCRA,26.625,D,Percent nominal annual rate
2016-07-01,bcra_badlar,BCRA,26.6875,D,Percent nominal annual rate
2016-07-04,bcra_badlar,BCRA,26.375,D,Percent nominal annual rate
2016-07-05,bcra_badlar,BCRA,26.5,D,Percent nominal annual rate
2016-07-06,bcra_badlar,BCRA,26.375,D,Percent nominal annual rate
2016-07-07,bcra_badlar,BCRA,26.1875,D,Percent nominal annual rate
2016-07-11,bcra_badlar,BCRA,26.125,D,Percent nominal annual rate
2016-07-12,bcra_badlar,BCRA,26.3125,D,Percent nominal annual rate
